VIN,body_exit_time,body_cycle_min,body_extra_delay_min,actual_body_sequence
VIN0015109,4/18/2024 11:12,4.4971725,0,15108
VIN0015110,4/18/2024 11:17,4.3122911,0,15109
VIN0015112,4/18/2024 11:25,4.5849716,0,15110
VIN0015113,4/18/2024 11:30,4.3963798,0,15111
VIN0015111,4/18/2024 11:33,4.3133222,11.3176204,15112
VIN0015114,4/18/2024 11:34,3.9806337,0,15113
VIN0015115,4/18/2024 11:38,4.7059035,0,15114
VIN0015116,4/18/2024 11:42,4.2626659,0,15115
VIN0015117,4/18/2024 11:47,4.0577039,0,15116
VIN0015103,4/18/2024 11:49,5.0488516,62.0917608,15117
VIN0015119,4/18/2024 11:55,4.1765753,0,15118
VIN0015120,4/18/2024 11:59,3.933157,0,15119
VIN0015121,4/18/2024 12:03,3.5980917,0,15120
VIN0015122,4/18/2024 12:07,4.4637724,0,15121
VIN0015118,4/18/2024 12:11,3.6741638,20.4679661,15122
VIN0015123,4/18/2024 12:12,4.6190836,0,15123
VIN0015124,4/18/2024 12:16,3.0334902,0,15124
VIN0015125,4/18/2024 12:20,4.1096225,0,15125
VIN0015126,4/18/2024 12:25,4.3709132,0,15126
VIN0015127,4/18/2024 12:28,4.3081057,0,15127
VIN0015128,4/18/2024 12:33,5.1646214,0,15128
VIN0015130,4/18/2024 12:41,4.407746,0,15129
VIN0015131,4/18/2024 12:45,3.7914018,0,15130
VIN0015129,4/18/2024 12:48,3.9237446,11.6459424,15131
VIN0015132,4/18/2024 12:50,4.3737151,0,15132
VIN0015133,4/18/2024 12:54,4.5268775,0,15133
VIN0015134,4/18/2024 12:58,3.4739181,0,15134
VIN0015135,4/18/2024 13:02,4.2438572,0,15135
VIN0015137,4/18/2024 13:11,4.4347669,0,15136
VIN0015138,4/18/2024 13:15,4.8083451,0,15137
VIN0015139,4/18/2024 13:19,3.9418282,0,15138
VIN0015140,4/18/2024 13:24,4.2039261,0,15139
VIN0015141,4/18/2024 13:28,4.2688145,0,15140
VIN0015142,4/18/2024 13:33,4.4040376,0,15141
VIN0015143,4/18/2024 13:36,3.1669496,0,15142
VIN0015144,4/18/2024 13:41,4.3012572,0,15143
VIN0015145,4/18/2024 13:45,3.6220181,0,15144
VIN0015146,4/18/2024 13:49,3.7267012,0,15145
VIN0015148,4/18/2024 13:58,4.6006531,0,15146
VIN0015136,4/18/2024 14:00,4.0813755,53.4243609,15147
VIN0015149,4/18/2024 14:02,3.1942728,0,15148
VIN0015150,4/18/2024 14:06,4.4848758,0,15149
VIN0015151,4/18/2024 14:10,4.4078835,0,15150
VIN0015147,4/18/2024 14:13,3.6621461,19.0846533,15151
VIN0015152,4/18/2024 14:15,4.3246909,0,15152
VIN0015153,4/18/2024 14:19,4.4543371,0,15153
VIN0015154,4/18/2024 14:23,4.2911981,0,15154
VIN0015155,4/18/2024 14:28,5.4885337,0,15155
VIN0015156,4/18/2024 14:32,4.2249496,0,15156
VIN0015157,4/18/2024 14:36,3.9646457,0,15157
VIN0015158,4/18/2024 14:40,3.4927187,0,15158
VIN0015159,4/18/2024 14:44,3.4146955,0,15159
VIN0015160,4/18/2024 14:49,4.4974208,0,15160
VIN0015161,4/18/2024 14:53,3.7029697,0,15161
VIN0015162,4/18/2024 14:57,4.444327,0,15162
VIN0015163,4/18/2024 15:01,3.8172263,0,15163
VIN0015164,4/18/2024 15:06,4.4458249,0,15164
VIN0015165,4/18/2024 15:09,4.0340698,0,15165
VIN0015166,4/18/2024 15:14,4.1547105,0,15166
VIN0015167,4/18/2024 15:19,4.6967307,0,15167
VIN0015168,4/18/2024 15:22,3.7853213,0,15168
VIN0015170,4/18/2024 15:31,5.27671,0,15169
VIN0015171,4/18/2024 15:35,3.8893036,0,15170
VIN0015172,4/18/2024 15:40,3.2431255,0,15171
VIN0015173,4/18/2024 15:43,4.438582,0,15172
VIN0015174,4/18/2024 15:48,3.7196272,0,15173
VIN0015175,4/18/2024 15:52,4.6327119,0,15174
VIN0015176,4/18/2024 15:57,4.005682,0,15175
VIN0015177,4/18/2024 16:01,3.3093685,0,15176
VIN0015169,4/18/2024 16:05,3.6738771,38.0093702,15177
VIN0015178,4/18/2024 16:06,4.0223398,0,15178
VIN0015179,4/18/2024 16:09,4.5826198,0,15179
VIN0015180,4/18/2024 16:13,4.5418177,0,15180
VIN0015181,4/18/2024 16:18,5.1577256,0,15181
VIN0015182,4/18/2024 16:22,3.5928144,0,15182
VIN0015183,4/18/2024 16:26,4.4572061,0,15183
VIN0015184,4/18/2024 16:31,3.9899246,0,15184
VIN0015185,4/18/2024 16:34,4.1633845,0,15185
VIN0015186,4/18/2024 16:39,3.9048255,0,15186
VIN0015187,4/18/2024 16:43,4.442195,0,15187
VIN0015188,4/18/2024 16:47,3.9467345,0,15188
VIN0015189,4/18/2024 16:51,4.1898938,0,15189
VIN0015190,4/18/2024 16:56,4.2108046,0,15190
VIN0015191,4/18/2024 17:00,3.4458545,0,15191
VIN0015192,4/18/2024 17:04,4.5571115,0,15192
VIN0015193,4/18/2024 17:09,4.5633108,0,15193
VIN0015194,4/18/2024 17:12,3.8199708,0,15194
VIN0015195,4/18/2024 17:17,3.5232441,0,15195
VIN0015196,4/18/2024 17:21,4.1185101,0,15196
VIN0015197,4/18/2024 17:25,3.4374146,0,15197
VIN0015198,4/18/2024 17:30,4.4102164,0,15198
VIN0015199,4/18/2024 17:34,4.2194285,0,15199
VIN0015200,4/18/2024 17:38,4.1973992,0,15200
VIN0015202,4/18/2024 17:47,4.7568355,0,15201
VIN0015201,4/18/2024 17:50,4.3312287,7.9385142,15202
VIN0015203,4/18/2024 17:51,4.588484,0,15203
VIN0015204,4/18/2024 17:55,4.4990939,0,15204
VIN0015205,4/18/2024 18:00,4.9073043,0,15205
VIN0015206,4/18/2024 18:03,3.7837064,0,15206
VIN0015207,4/18/2024 18:08,4.0681579,0,15207
VIN0015208,4/18/2024 18:12,3.4795086,0,15208
VIN0015209,4/18/2024 18:16,4.3210961,0,15209
VIN0015210,4/18/2024 18:21,3.7528998,0,15210
VIN0015211,4/19/2024 6:04,3.4287111,0,15211
VIN0015212,4/19/2024 6:09,4.4980432,0,15212
VIN0015213,4/19/2024 6:12,4.5537975,0,15213
VIN0015214,4/19/2024 6:18,4.3408673,0,15214
VIN0015215,4/19/2024 6:22,4.1553056,0,15215
VIN0015216,4/19/2024 6:26,3.4985649,0,15216
VIN0015217,4/19/2024 6:31,3.7968429,0,15217
VIN0015218,4/19/2024 6:36,4.3259,0,15218
VIN0015219,4/19/2024 6:40,3.7209188,0,15219
VIN0015220,4/19/2024 6:44,4.0534319,0,15220
VIN0015221,4/19/2024 6:48,4.3220019,0,15221
VIN0015222,4/19/2024 6:53,4.2889393,0,15222
VIN0015223,4/19/2024 6:58,3.9558332,0,15223
VIN0015224,4/19/2024 7:03,4.3413921,0,15224
VIN0015225,4/19/2024 7:06,4.464534,0,15225
VIN0015226,4/19/2024 7:11,3.2199057,0,15226
VIN0015227,4/19/2024 7:16,4.2205434,0,15227
VIN0015228,4/19/2024 7:20,4.4376909,0,15228
VIN0015229,4/19/2024 7:24,4.2538567,0,15229
VIN0015230,4/19/2024 7:29,4.0811257,0,15230
VIN0015231,4/19/2024 7:33,3.3376209,0,15231
VIN0015232,4/19/2024 7:38,4.3324485,0,15232
VIN0015233,4/19/2024 7:42,3.5189245,0,15233
VIN0015234,4/19/2024 7:47,4.7327763,0,15234
VIN0015235,4/19/2024 7:51,4.1394386,0,15235
VIN0015236,4/19/2024 7:56,4.4963175,0,15236
VIN0015237,4/19/2024 8:00,3.7215235,0,15237
VIN0015238,4/19/2024 8:04,4.3139951,0,15238
VIN0015239,4/19/2024 8:09,3.0054003,0,15239
VIN0015240,4/19/2024 8:13,3.9742266,0,15240
VIN0015241,4/19/2024 8:18,4.2284099,0,15241
VIN0015242,4/19/2024 8:23,3.6174242,0,15242
VIN0015243,4/19/2024 8:27,4.3914634,0,15243
VIN0015245,4/19/2024 8:36,3.4884454,0,15244
VIN0015246,4/19/2024 8:40,5.1180309,0,15245
VIN0015248,4/19/2024 8:49,2.9834234,0,15246
VIN0015249,4/19/2024 8:53,3.2791405,0,15247
VIN0015247,4/19/2024 8:57,3.4822723,12.1968287,15248
VIN0015250,4/19/2024 8:58,4.1429809,0,15249
VIN0015251,4/19/2024 9:03,3.79811,0,15250
VIN0015244,4/19/2024 9:05,4.3676252,34.3371662,15251
VIN0015253,4/19/2024 9:12,3.9919853,0,15252
VIN0015252,4/19/2024 9:13,3.6521781,5.9849186,15253
VIN0015254,4/19/2024 9:15,4.5317424,0,15254
VIN0015255,4/19/2024 9:20,4.2133837,0,15255
VIN0015256,4/19/2024 9:25,4.9813096,0,15256
VIN0015257,4/19/2024 9:29,3.9685963,0,15257
VIN0015258,4/19/2024 9:34,4.1520004,0,15258
VIN0015259,4/19/2024 9:38,4.4781472,0,15259
VIN0015260,4/19/2024 9:43,3.3240579,0,15260
VIN0015261,4/19/2024 9:47,2.9631093,0,15261
VIN0015262,4/19/2024 9:52,4.7766831,0,15262
VIN0015263,4/19/2024 9:56,3.342437,0,15263
VIN0015265,4/19/2024 10:05,4.3629541,0,15264
VIN0015266,4/19/2024 10:09,3.7620216,0,15265
VIN0015267,4/19/2024 10:14,3.8977265,0,15266
VIN0015268,4/19/2024 10:18,3.8419627,0,15267
VIN0015264,4/19/2024 10:20,4.3400503,19.6064619,15268
VIN0015269,4/19/2024 10:22,3.9487609,0,15269
VIN0015270,4/19/2024 10:27,4.9264988,0,15270
VIN0015271,4/19/2024 10:31,3.9391266,0,15271
VIN0015272,4/19/2024 10:36,4.2203087,0,15272
VIN0015273,4/19/2024 10:41,4.6280675,0,15273
VIN0015274,4/19/2024 10:45,4.1808702,0,15274
VIN0015276,4/19/2024 10:54,3.6818178,0,15275
VIN0015277,4/19/2024 10:58,4.6085128,0,15276
VIN0015278,4/19/2024 11:03,4.5952147,0,15277
VIN0015279,4/19/2024 11:07,4.5740208,0,15278
VIN0015275,4/19/2024 11:12,3.7285395,21.913528,15279
VIN0015280,4/19/2024 11:13,4.8451287,0,15280
VIN0015281,4/19/2024 11:16,4.4137977,0,15281
VIN0015282,4/19/2024 11:21,3.6443256,0,15282
VIN0015283,4/19/2024 11:25,4.1658475,0,15283
VIN0015284,4/19/2024 11:30,4.2106087,0,15284
VIN0015285,4/19/2024 11:34,4.0524744,0,15285
VIN0015286,4/19/2024 11:38,3.9413472,0,15286
VIN0015287,4/19/2024 11:43,4.3520801,0,15287
VIN0015288,4/19/2024 11:47,3.5374801,0,15288
VIN0015289,4/19/2024 11:52,4.7032754,0,15289
VIN0015290,4/19/2024 11:56,3.8014321,0,15290
VIN0015291,4/19/2024 12:01,4.2608611,0,15291
VIN0015292,4/19/2024 12:05,3.8503026,0,15292
VIN0015293,4/19/2024 12:10,4.4127529,0,15293
VIN0015294,4/19/2024 12:14,3.9519073,0,15294
VIN0015295,4/19/2024 12:19,3.8597106,0,15295
VIN0015297,4/19/2024 12:28,3.9130006,0,15296
VIN0015298,4/19/2024 12:32,4.384183,0,15297
VIN0015300,4/19/2024 12:41,3.6434108,0,15298
VIN0015301,4/19/2024 12:46,4.4054385,0,15299
VIN0015296,4/19/2024 12:50,3.9383409,26.3537618,15300
VIN0015302,4/19/2024 12:51,4.3660683,0,15301
VIN0015303,4/19/2024 12:54,3.8907034,0,15302
VIN0015304,4/19/2024 12:59,4.1481717,0,15303
VIN0015299,4/19/2024 13:00,4.6685489,22.7690111,15304
VIN0015305,4/19/2024 13:03,4.5897647,0,15305
VIN0015306,4/19/2024 13:08,3.6506427,0,15306
VIN0015307,4/19/2024 13:12,4.1015038,0,15307
VIN0015308,4/19/2024 13:17,4.7968839,0,15308
VIN0015309,4/19/2024 13:21,4.6983395,0,15309
VIN0015311,4/19/2024 13:30,3.377203,0,15310
VIN0015310,4/19/2024 13:33,4.5577655,7.1907739,15311
VIN0015312,4/19/2024 13:35,3.9826397,0,15312
VIN0015313,4/19/2024 13:39,4.2643207,0,15313
VIN0015314,4/19/2024 13:43,4.0395131,0,15314
VIN0015315,4/19/2024 13:48,4.3033246,0,15315
VIN0015316,4/19/2024 13:52,4.0962315,0,15316
VIN0015318,4/19/2024 14:01,3.6735733,0,15317
VIN0015319,4/19/2024 14:06,3.97422,0,15318
VIN0015320,4/19/2024 14:11,4.5890326,0,15319
VIN0015321,4/19/2024 14:15,4.6213201,0,15320
VIN0015322,4/19/2024 14:19,3.4352616,0,15321
VIN0015324,4/19/2024 14:28,3.9341436,0,15322
VIN0015325,4/19/2024 14:33,4.2355971,0,15323
VIN0015317,4/19/2024 14:37,4.3543105,40.1166989,15324
VIN0015326,4/19/2024 14:38,4.5521066,0,15325
VIN0015327,4/19/2024 14:42,4.4498305,0,15326
VIN0015328,4/19/2024 14:46,4.477469,0,15327
VIN0015329,4/19/2024 14:50,3.668223,0,15328
VIN0015330,4/19/2024 14:55,3.9880231,0,15329
VIN0015331,4/19/2024 14:59,4.5735919,0,15330
VIN0015323,4/19/2024 15:02,4.3135993,38.5205954,15331
VIN0015332,4/19/2024 15:04,4.3308974,0,15332
VIN0015333,4/19/2024 15:08,2.7685161,0,15333
VIN0015334,4/19/2024 15:13,3.6860329,0,15334
VIN0015335,4/19/2024 15:17,4.8952518,0,15335
VIN0015336,4/19/2024 15:22,4.270895,0,15336
VIN0015337,4/19/2024 15:27,4.5888942,0,15337
VIN0015338,4/19/2024 15:31,4.7761168,0,15338
VIN0015339,4/19/2024 15:35,4.2588772,0,15339
VIN0015340,4/19/2024 15:40,4.0816992,0,15340
VIN0015341,4/19/2024 15:44,4.1582019,0,15341
VIN0015342,4/19/2024 15:49,3.6093622,0,15342
VIN0015343,4/19/2024 15:53,4.4185716,0,15343
VIN0015344,4/19/2024 15:58,3.7097284,0,15344
VIN0015345,4/19/2024 16:02,3.8328153,0,15345
VIN0015346,4/19/2024 16:07,3.0211495,0,15346
VIN0015347,4/19/2024 16:11,4.1859632,0,15347
VIN0015348,4/19/2024 16:16,4.6317359,0,15348
VIN0015349,4/19/2024 16:20,4.3769813,0,15349
VIN0015350,4/19/2024 16:24,4.6541661,0,15350
VIN0015351,4/19/2024 16:29,4.668436,0,15351
VIN0015352,4/19/2024 16:33,3.961816,0,15352
VIN0015353,4/19/2024 16:38,3.7026756,0,15353
VIN0015354,4/19/2024 16:42,4.1158813,0,15354
VIN0015355,4/19/2024 16:47,3.62859,0,15355
VIN0015356,4/19/2024 16:51,4.1119421,0,15356
VIN0015357,4/19/2024 16:56,3.9952147,0,15357
VIN0015358,4/19/2024 17:00,4.941356,0,15358
VIN0015359,4/19/2024 17:04,5.094636,0,15359
VIN0015360,4/19/2024 17:09,3.680253,0,15360
VIN0015362,4/19/2024 17:18,3.9494367,0,15361
VIN0015361,4/19/2024 17:21,3.5422768,7.9388568,15362
VIN0015363,4/19/2024 17:22,2.8326072,0,15363
VIN0015364,4/19/2024 17:27,4.0943051,0,15364
VIN0015365,4/19/2024 17:31,3.5579608,0,15365
VIN0015366,4/19/2024 17:35,3.9497966,0,15366
VIN0015367,4/19/2024 17:40,4.1664291,0,15367
VIN0015368,4/19/2024 17:44,4.6828219,0,15368
VIN0015369,4/19/2024 17:49,3.8064997,0,15369
VIN0015370,4/19/2024 17:53,4.1135111,0,15370
VIN0015371,4/19/2024 17:58,4.3514723,0,15371
VIN0015372,4/19/2024 18:03,4.3542755,0,15372
VIN0015373,4/19/2024 18:07,3.5602247,0,15373
VIN0015374,4/19/2024 18:11,3.5572851,0,15374
VIN0015375,4/19/2024 18:16,4.4772473,0,15375
VIN0015376,4/19/2024 18:21,4.2148883,0,15376
VIN0015377,4/19/2024 18:25,3.6825288,0,15377
VIN0015378,4/19/2024 18:29,4.4286531,0,15378
VIN0015379,4/19/2024 18:34,4.0625377,0,15379
VIN0015380,4/19/2024 18:38,5.0402305,0,15380
VIN0015381,4/19/2024 18:43,3.7744227,0,15381
VIN0015382,4/19/2024 18:47,4.341011,0,15382
VIN0015383,4/19/2024 18:52,4.7695628,0,15383
VIN0015384,4/19/2024 18:56,4.2570278,0,15384
VIN0015385,4/20/2024 6:05,3.9566908,0,15385
VIN0015386,4/20/2024 6:10,3.8135799,0,15386
VIN0015387,4/20/2024 6:15,5.031905,0,15387
VIN0015388,4/20/2024 6:21,3.4937143,0,15388
VIN0015389,4/20/2024 6:26,3.6733787,0,15389
VIN0015390,4/20/2024 6:30,4.594779,0,15390
VIN0015391,4/20/2024 6:36,3.7296586,0,15391
VIN0015392,4/20/2024 6:42,4.5956222,0,15392
VIN0015393,4/20/2024 6:47,3.7867316,0,15393
VIN0015394,4/20/2024 6:52,3.5402948,0,15394
VIN0015395,4/20/2024 6:57,3.1758258,0,15395
VIN0015396,4/20/2024 7:02,4.0018354,0,15396
VIN0015397,4/20/2024 7:07,4.2539786,0,15397
VIN0015398,4/20/2024 7:13,3.986939,0,15398
VIN0015399,4/20/2024 7:18,4.2255325,0,15399
VIN0015400,4/20/2024 7:23,3.852481,0,15400
VIN0015401,4/20/2024 7:28,4.4893738,0,15401
VIN0015402,4/20/2024 7:33,4.2000327,0,15402
VIN0015403,4/20/2024 7:39,3.1791348,0,15403
VIN0015405,4/20/2024 7:49,4.2174683,0,15404
VIN0015406,4/20/2024 7:55,3.7903517,0,15405
VIN0015407,4/20/2024 8:00,5.3136384,0,15406
VIN0015408,4/20/2024 8:05,4.5936939,0,15407
VIN0015409,4/20/2024 8:10,3.6286148,0,15408
VIN0015404,4/20/2024 8:14,3.9640848,29.4578645,15409
VIN0015410,4/20/2024 8:15,3.7076201,0,15410
VIN0015411,4/20/2024 8:21,4.1675952,0,15411
VIN0015412,4/20/2024 8:26,3.7944813,0,15412
VIN0015413,4/20/2024 8:31,4.3618843,0,15413
VIN0015414,4/20/2024 8:36,3.9793079,0,15414
VIN0015415,4/20/2024 8:42,4.0506488,0,15415
VIN0015416,4/20/2024 8:47,4.6127726,0,15416
VIN0015417,4/20/2024 8:52,4.0347789,0,15417
VIN0015418,4/20/2024 8:57,4.7906017,0,15418
VIN0015419,4/20/2024 9:03,4.9586201,0,15419
VIN0015420,4/20/2024 9:08,4.5659268,0,15420
VIN0015421,4/20/2024 9:13,3.5538544,0,15421
VIN0015423,4/20/2024 9:24,4.6536205,0,15422
VIN0015424,4/20/2024 9:29,3.6586736,0,15423
VIN0015422,4/20/2024 9:33,4.614334,14.3565885,15424
VIN0015425,4/20/2024 9:34,4.3319517,0,15425
VIN0015426,4/20/2024 9:39,4.0369505,0,15426
VIN0015427,4/20/2024 9:44,4.4302347,0,15427
VIN0015428,4/20/2024 9:50,4.3499964,0,15428
VIN0015429,4/20/2024 9:54,4.386779,0,15429
VIN0015430,4/20/2024 10:00,4.0388446,0,15430
VIN0015431,4/20/2024 10:05,3.7518206,0,15431
VIN0015432,4/20/2024 10:10,3.2775136,0,15432
VIN0015433,4/20/2024 10:16,4.5936219,0,15433
VIN0015434,4/20/2024 10:21,4.6994596,0,15434
VIN0015435,4/20/2024 10:26,4.4574395,0,15435
VIN0015436,4/20/2024 10:31,4.5737468,0,15436
VIN0015437,4/20/2024 10:37,4.7628576,0,15437
VIN0015438,4/20/2024 10:42,4.5015063,0,15438
VIN0015440,4/20/2024 10:53,4.437691,0,15439
VIN0015439,4/20/2024 10:54,3.8867663,6.7283016,15440
VIN0015441,4/20/2024 10:58,3.7034943,0,15441
VIN0015442,4/20/2024 11:03,4.3333277,0,15442
VIN0015443,4/20/2024 11:08,3.7741015,0,15443
VIN0015444,4/20/2024 11:13,4.145267,0,15444
VIN0015445,4/20/2024 11:19,3.7531201,0,15445
VIN0015446,4/20/2024 11:24,4.4795863,0,15446
VIN0015447,4/20/2024 11:29,4.6677856,0,15447
VIN0015448,4/20/2024 11:34,4.2568559,0,15448
VIN0015449,4/20/2024 11:40,3.9415737,0,15449
VIN0015450,4/20/2024 11:45,4.0289353,0,15450
VIN0015451,4/20/2024 11:50,4.2953412,0,15451
VIN0015452,4/20/2024 11:55,3.9303296,0,15452
VIN0015453,4/20/2024 12:00,3.4662738,0,15453
VIN0015454,4/20/2024 12:06,4.457261,0,15454
VIN0015455,4/20/2024 12:11,3.4906878,0,15455
VIN0015456,4/20/2024 12:16,4.6901062,0,15456
VIN0015457,4/20/2024 12:21,3.9351832,0,15457
VIN0015458,4/20/2024 12:27,4.1047096,0,15458
VIN0015459,4/20/2024 12:32,4.526794,0,15459
VIN0015460,4/20/2024 12:36,3.9832608,0,15460
VIN0015461,4/20/2024 12:42,3.6568857,0,15461
VIN0015462,4/20/2024 12:48,3.9216568,0,15462
VIN0015463,4/20/2024 12:53,4.0552566,0,15463
VIN0015464,4/20/2024 12:58,3.4999809,0,15464
VIN0015465,4/20/2024 13:03,5.2068864,0,15465
VIN0015467,4/20/2024 13:14,3.9409411,0,15466
VIN0015468,4/20/2024 13:19,4.4420142,0,15467
VIN0015469,4/20/2024 13:24,4.9746116,0,15468
VIN0015470,4/20/2024 13:30,3.6011548,0,15469
VIN0015466,4/20/2024 13:31,3.9028899,21.9804252,15470
VIN0015471,4/20/2024 13:35,4.6934517,0,15471
VIN0015474,4/20/2024 13:50,3.5254863,0,15472
VIN0015475,4/20/2024 13:56,3.8603092,0,15473
VIN0015476,4/20/2024 14:01,3.2724647,0,15474
VIN0015477,4/20/2024 14:06,3.6431425,0,15475
VIN0015473,4/20/2024 14:08,4.1339943,23.7636029,15476
VIN0015478,4/20/2024 14:11,4.5907694,0,15477
VIN0015479,4/20/2024 14:16,4.4666786,0,15478
VIN0015480,4/20/2024 14:22,4.0133695,0,15479
VIN0015481,4/20/2024 14:27,3.8540122,0,15480
VIN0015482,4/20/2024 14:32,3.6627219,0,15481
VIN0015483,4/20/2024 14:37,4.4482616,0,15482
VIN0015484,4/20/2024 14:42,3.9918877,0,15483
VIN0015472,4/20/2024 14:50,3.5099008,70.1303323,15484
VIN0015485,4/22/2024 6:04,4.3518479,0,15485
VIN0015486,4/22/2024 6:08,3.7695273,0,15486
VIN0015487,4/22/2024 6:13,4.1713055,0,15487
VIN0015488,4/22/2024 6:17,4.0576894,0,15488
VIN0015489,4/22/2024 6:21,4.0588107,0,15489
VIN0015490,4/22/2024 6:26,5.1336554,0,15490
VIN0015491,4/22/2024 6:31,4.6495956,0,15491
VIN0015492,4/22/2024 6:35,3.3590645,0,15492
VIN0015493,4/22/2024 6:40,4.1903306,0,15493
VIN0015494,4/22/2024 6:44,3.1129267,0,15494
VIN0015495,4/22/2024 6:49,4.0036821,0,15495
VIN0015496,4/22/2024 6:53,4.2380654,0,15496
VIN0015497,4/22/2024 6:58,3.9424439,0,15497
VIN0015498,4/22/2024 7:02,3.6784696,0,15498
VIN0015499,4/22/2024 7:07,4.2712141,0,15499
VIN0015500,4/22/2024 7:11,3.9423283,0,15500
VIN0015501,4/22/2024 7:16,4.8678986,0,15501
VIN0015502,4/22/2024 7:20,5.0794153,0,15502
VIN0015503,4/22/2024 7:24,3.921482,0,15503
VIN0015504,4/22/2024 7:29,4.6579091,0,15504
VIN0015505,4/22/2024 7:34,4.4034396,0,15505
VIN0015506,4/22/2024 7:38,3.4180876,0,15506
VIN0015507,4/22/2024 7:43,3.5989952,0,15507
VIN0015508,4/22/2024 7:47,3.599118,0,15508
VIN0015509,4/22/2024 7:51,4.0468902,0,15509
VIN0015510,4/22/2024 7:56,4.5239333,0,15510
VIN0015511,4/22/2024 8:01,3.8386215,0,15511
VIN0015514,4/22/2024 8:14,4.0536907,0,15512
VIN0015512,4/22/2024 8:15,3.8162995,10.0417248,15513
VIN0015515,4/22/2024 8:18,3.7302059,0,15514
VIN0015516,4/22/2024 8:23,4.2349539,0,15515
VIN0015517,4/22/2024 8:27,4.1140142,0,15516
VIN0015518,4/22/2024 8:32,3.4326919,0,15517
VIN0015519,4/22/2024 8:37,4.2029581,0,15518
VIN0015520,4/22/2024 8:41,4.3353264,0,15519
VIN0015521,4/22/2024 8:46,3.8258931,0,15520
VIN0015522,4/22/2024 8:50,3.4890074,0,15521
VIN0015523,4/22/2024 8:54,4.5618729,0,15522
VIN0015513,4/22/2024 8:58,4.1132332,48.5790797,15523
VIN0015524,4/22/2024 8:59,3.4525211,0,15524
VIN0015525,4/22/2024 9:03,3.9854494,0,15525
VIN0015526,4/22/2024 9:08,4.5571346,0,15526
VIN0015527,4/22/2024 9:12,4.3530021,0,15527
VIN0015528,4/22/2024 9:17,4.2102156,0,15528
VIN0015529,4/22/2024 9:21,3.8833199,0,15529
VIN0015530,4/22/2024 9:25,4.1701765,0,15530
VIN0015531,4/22/2024 9:30,4.0759668,0,15531
VIN0015532,4/22/2024 9:34,3.9565811,0,15532
VIN0015533,4/22/2024 9:39,4.1461873,0,15533
VIN0015534,4/22/2024 9:44,3.9929547,0,15534
VIN0015535,4/22/2024 9:48,5.3583867,0,15535
VIN0015536,4/22/2024 9:53,4.5044037,0,15536
VIN0015537,4/22/2024 9:57,3.1223368,0,15537
VIN0015538,4/22/2024 10:02,4.4774527,0,15538
VIN0015539,4/22/2024 10:06,4.372788,0,15539
VIN0015540,4/22/2024 10:10,4.3738435,0,15540
VIN0015541,4/22/2024 10:15,4.6265119,0,15541
VIN0015542,4/22/2024 10:19,3.4556348,0,15542
VIN0015543,4/22/2024 10:24,2.9272054,0,15543
VIN0015544,4/22/2024 10:28,3.946284,0,15544
VIN0015545,4/22/2024 10:33,3.4840966,0,15545
VIN0015546,4/22/2024 10:37,3.6998576,0,15546
VIN0015548,4/22/2024 10:46,4.3165206,0,15547
VIN0015547,4/22/2024 10:51,4.637233,8.5285158,15548
VIN0015549,4/22/2024 10:52,3.9836342,0,15549
VIN0015550,4/22/2024 10:55,4.0909992,0,15550
VIN0015551,4/22/2024 11:00,3.7882789,0,15551
VIN0015552,4/22/2024 11:05,4.4657186,0,15552
VIN0015553,4/22/2024 11:09,4.5789761,0,15553
VIN0015554,4/22/2024 11:14,4.1472982,0,15554
VIN0015555,4/22/2024 11:18,3.9655713,0,15555
VIN0015556,4/22/2024 11:23,5.1923071,0,15556
VIN0015557,4/22/2024 11:27,3.6306316,0,15557
VIN0015558,4/22/2024 11:31,4.5216747,0,15558
VIN0015559,4/22/2024 11:35,4.0361199,0,15559
VIN0015561,4/22/2024 11:45,4.1923131,0,15560
VIN0015562,4/22/2024 11:49,3.3223942,0,15561
VIN0015563,4/22/2024 11:54,4.9306062,0,15562
VIN0015564,4/22/2024 11:58,3.7651937,0,15563
VIN0015565,4/22/2024 12:03,4.1630375,0,15564
VIN0015566,4/22/2024 12:07,4.3735336,0,15565
VIN0015567,4/22/2024 12:11,4.3785872,0,15566
VIN0015568,4/22/2024 12:16,3.5488382,0,15567
VIN0015569,4/22/2024 12:21,3.9114984,0,15568
VIN0015570,4/22/2024 12:25,3.911257,0,15569
VIN0015571,4/22/2024 12:30,4.7251561,0,15570
VIN0015572,4/22/2024 12:34,3.9105946,0,15571
VIN0015573,4/22/2024 12:39,3.0092696,0,15572
VIN0015560,4/22/2024 12:43,4.0100833,62.6586379,15573
VIN0015574,4/22/2024 12:44,4.4616936,0,15574
VIN0015575,4/22/2024 12:47,4.0084019,0,15575
VIN0015576,4/22/2024 12:52,4.74882,0,15576
VIN0015577,4/22/2024 12:56,4.0799084,0,15577
VIN0015578,4/22/2024 13:01,4.0760167,0,15578
VIN0015579,4/22/2024 13:06,3.1769568,0,15579
VIN0015581,4/22/2024 13:14,4.488492,0,15580
VIN0015582,4/22/2024 13:19,5.1753264,0,15581
VIN0015583,4/22/2024 13:23,4.7157191,0,15582
VIN0015584,4/22/2024 13:28,4.0701467,0,15583
VIN0015585,4/22/2024 13:32,4.1125378,0,15584
VIN0015580,4/22/2024 13:35,4.6100822,25.7115377,15585
