VIN,paint_start_time,paint_end_time,paint_proc_min,paint_changeover_min,paint_quality_hold_min,actual_paint_sequence
VIN0007718,2024-02-26 19:18:00,2024-02-26 19:24:00,1.3039501,3.8898067,0.0,7718
VIN0007719,2024-02-26 19:24:00,2024-02-26 19:30:00,1.2101252,4.6762935,0.0,7719
VIN0007720,2024-02-26 19:30:00,2024-02-26 20:01:00,1.7550474,3.6532876,26.4750132,7720
VIN0007721,2024-02-26 20:01:00,2024-02-26 20:07:00,1.5433761,3.8787012,0.0,7721
VIN0007723,2024-02-26 20:07:00,2024-02-26 20:09:00,1.7873241,0.0,0.0,7722
VIN0007724,2024-02-26 20:09:00,2024-02-26 20:15:00,1.4482511,4.4699512,0.0,7723
VIN0007725,2024-02-26 20:15:00,2024-02-26 20:36:00,1.3539407,3.5281505,16.4414913,7724
VIN0007726,2024-02-26 20:36:00,2024-02-26 20:41:00,1.3621786,4.1261172,0.0,7725
VIN0007727,2024-02-26 20:41:00,2024-02-26 20:46:00,1.3096252,3.0828413,0.0,7726
VIN0007722,2024-02-26 20:46:00,2024-02-26 20:47:00,1.2289779,0.0,0.0,7727
VIN0007728,2024-02-26 20:47:00,2024-02-26 20:53:00,1.2250058,4.2982734,0.0,7728
VIN0007729,2024-02-26 20:53:00,2024-02-26 20:58:00,1.480587,4.2026985,0.0,7729
VIN0007731,2024-02-26 20:58:00,2024-02-26 21:00:00,1.4245509,0.0,0.0,7730
VIN0007732,2024-02-26 21:00:00,2024-02-26 21:05:00,1.388162,4.1085809,0.0,7731
VIN0007733,2024-02-26 21:05:00,2024-02-26 21:11:00,1.493917,4.2710836,0.0,7732
VIN0007730,2024-02-26 21:11:00,2024-02-26 21:15:00,1.592322,2.4231702,0.0,7733
VIN0007734,2024-02-26 21:15:00,2024-02-26 21:16:00,1.4336226,0.0,0.0,7734
VIN0007735,2024-02-26 21:16:00,2024-02-26 21:17:00,1.0774545,0.0,0.0,7735
VIN0007736,2024-02-26 21:17:00,2024-02-26 21:23:00,1.5829638,4.0439725,0.0,7736
VIN0007737,2024-02-26 21:23:00,2024-02-26 21:59:00,1.4543527,3.1060811,31.3322904,7737
VIN0007738,2024-02-26 21:59:00,2024-02-26 22:01:00,1.5905809,0.0,0.0,7738
VIN0007739,2024-02-26 22:01:00,2024-02-26 22:05:00,1.2976843,3.4086324,0.0,7739
VIN0007740,2024-02-26 22:05:00,2024-02-26 22:07:00,1.4353924,0.0,0.0,7740
VIN0007741,2024-02-26 22:07:00,2024-02-26 22:08:00,1.7038722,0.0,0.0,7741
VIN0007742,2024-02-26 22:08:00,2024-02-26 22:09:00,1.1080873,0.0,0.0,7742
VIN0007743,2024-02-26 22:09:00,2024-02-26 22:15:00,1.691563,3.7973343,0.0,7743
VIN0007744,2024-02-26 22:15:00,2024-02-26 22:22:00,1.654698,5.2179128,0.0,7744
VIN0007745,2024-02-26 22:22:00,2024-02-26 22:28:00,1.8229513,4.6666614,0.0,7745
VIN0007746,2024-02-27 06:30:00,2024-02-27 06:35:00,1.2647693,4.210547,0.0,7746
VIN0007747,2024-02-27 06:36:00,2024-02-27 06:41:00,1.3155988,3.5769886,0.0,7747
VIN0007748,2024-02-27 06:41:00,2024-02-27 06:42:00,1.5067293,0.0,0.0,7748
VIN0007749,2024-02-27 06:47:00,2024-02-27 06:52:00,1.4380796,4.0644014,0.0,7749
VIN0007750,2024-02-27 06:52:00,2024-02-27 06:58:00,1.6517439,3.7872807,0.0,7750
VIN0007752,2024-02-27 06:59:00,2024-02-27 07:05:00,1.6101841,4.5448277,0.0,7751
VIN0007751,2024-02-27 07:05:00,2024-02-27 07:10:00,1.2232893,3.6851506,0.0,7752
VIN0007753,2024-02-27 07:10:00,2024-02-27 07:14:00,1.194458,3.1863485,0.0,7753
VIN0007754,2024-02-27 07:14:00,2024-02-27 07:21:00,1.524835,5.6827383,0.0,7754
VIN0007755,2024-02-27 07:21:00,2024-02-27 07:23:00,1.3503977,0.0,0.0,7755
VIN0007756,2024-02-27 07:23:00,2024-02-27 07:28:00,1.2502528,4.3281274,0.0,7756
VIN0007757,2024-02-27 07:28:00,2024-02-27 08:08:00,1.3606753,4.4805216,33.6364504,7757
VIN0007758,2024-02-27 08:08:00,2024-02-27 08:11:00,1.2519568,1.9147808,0.0,7758
VIN0007759,2024-02-27 08:11:00,2024-02-27 08:13:00,1.5982522,0.0,0.0,7759
VIN0007760,2024-02-27 08:13:00,2024-02-27 08:14:00,1.0945985,0.0,0.0,7760
VIN0007761,2024-02-27 08:14:00,2024-02-27 08:19:00,1.4155891,3.4431645,0.0,7761
VIN0007762,2024-02-27 08:19:00,2024-02-27 08:24:00,1.804394,3.7559909,0.0,7762
VIN0007763,2024-02-27 08:24:00,2024-02-27 08:28:00,1.0919868,3.0739941,0.0,7763
VIN0007764,2024-02-27 08:28:00,2024-02-27 08:34:00,1.2490709,4.1137497,0.0,7764
VIN0007765,2024-02-27 08:34:00,2024-02-27 08:41:00,1.32512,5.6679382,0.0,7765
VIN0007766,2024-02-27 08:41:00,2024-02-27 08:46:00,1.4523301,3.4210623,0.0,7766
VIN0007767,2024-02-27 08:46:00,2024-02-27 08:51:00,1.423759,3.6505101,0.0,7767
VIN0007768,2024-02-27 08:51:00,2024-02-27 08:56:00,1.152197,4.1790568,0.0,7768
VIN0007769,2024-02-27 08:56:00,2024-02-27 09:01:00,1.2748118,4.2100812,0.0,7769
VIN0007770,2024-02-27 09:01:00,2024-02-27 09:08:00,1.4703785,5.3373515,0.0,7770
VIN0007772,2024-02-27 09:08:00,2024-02-27 09:13:00,1.3578164,3.5319981,0.0,7771
VIN0007774,2024-02-27 09:13:00,2024-02-27 09:18:00,1.5247879,3.0424647,0.0,7772
VIN0007771,2024-02-27 09:18:00,2024-02-27 09:23:00,1.4919056,3.7271355,0.0,7773
VIN0007775,2024-02-27 09:23:00,2024-02-27 09:29:00,1.4913252,4.1917871,0.0,7774
VIN0007773,2024-02-27 09:29:00,2024-02-27 09:34:00,1.6739267,3.8812257,0.0,7775
VIN0007776,2024-02-27 09:34:00,2024-02-27 09:41:00,1.427176,5.4496068,0.0,7776
VIN0007777,2024-02-27 09:41:00,2024-02-27 09:45:00,1.5607853,2.7170421,0.0,7777
VIN0007778,2024-02-27 09:45:00,2024-02-27 09:50:00,1.0400157,3.8249511,0.0,7778
VIN0007779,2024-02-27 09:50:00,2024-02-27 09:57:00,1.4579548,4.896169,0.0,7779
VIN0007780,2024-02-27 09:57:00,2024-02-27 10:04:00,1.2819255,6.0347221,0.0,7780
VIN0007781,2024-02-27 10:04:00,2024-02-27 10:05:00,1.3774081,0.0,0.0,7781
VIN0007782,2024-02-27 10:05:00,2024-02-27 10:10:00,1.3220087,3.7158119,0.0,7782
VIN0007784,2024-02-27 10:10:00,2024-02-27 10:14:00,1.011884,2.6528294,0.0,7783
VIN0007783,2024-02-27 10:14:00,2024-02-27 10:19:00,1.3563773,3.904426,0.0,7784
VIN0007786,2024-02-27 10:19:00,2024-02-27 10:25:00,1.6553567,3.9910837,0.0,7785
VIN0007787,2024-02-27 10:25:00,2024-02-27 10:29:00,1.0893979,2.7509147,0.0,7786
VIN0007788,2024-02-27 10:29:00,2024-02-27 10:33:00,1.2238995,2.6503052,0.0,7787
VIN0007789,2024-02-27 10:33:00,2024-02-27 10:37:00,1.1399263,3.1965806,0.0,7788
VIN0007790,2024-02-27 10:37:00,2024-02-27 10:41:00,1.5293404,2.9400704,0.0,7789
VIN0007791,2024-02-27 10:41:00,2024-02-27 10:48:00,1.7247447,4.6852409,0.0,7790
VIN0007785,2024-02-27 10:48:00,2024-02-27 10:53:00,1.5066254,4.0613217,0.0,7791
VIN0007792,2024-02-27 10:53:00,2024-02-27 11:01:00,1.8190096,5.3996778,0.0,7792
VIN0007793,2024-02-27 11:01:00,2024-02-27 11:05:00,1.444976,3.3817272,0.0,7793
VIN0007794,2024-02-27 11:05:00,2024-02-27 11:11:00,1.0150308,4.2257233,0.0,7794
VIN0007795,2024-02-27 11:11:00,2024-02-27 11:15:00,1.355489,3.3278754,0.0,7795
VIN0007796,2024-02-27 11:15:00,2024-02-27 11:21:00,1.2313917,4.3668014,0.0,7796
VIN0007797,2024-02-27 11:21:00,2024-02-27 11:26:00,1.585338,3.9097603,0.0,7797
VIN0007798,2024-02-27 11:26:00,2024-02-27 11:32:00,1.4554612,3.9665303,0.0,7798
VIN0007799,2024-02-27 11:32:00,2024-02-27 11:37:00,1.3999069,4.0612357,0.0,7799
VIN0007800,2024-02-27 11:37:00,2024-02-27 11:45:00,1.382931,6.0300215,0.0,7800
VIN0007801,2024-02-27 11:45:00,2024-02-27 11:49:00,1.510344,3.0160348,0.0,7801
VIN0007802,2024-02-27 11:49:00,2024-02-27 11:54:00,1.4051469,3.6129701,0.0,7802
VIN0007803,2024-02-27 11:54:00,2024-02-27 12:00:00,1.4440161,4.7935467,0.0,7803
VIN0007804,2024-02-27 12:00:00,2024-02-27 12:05:00,1.0879573,3.3621755,0.0,7804
VIN0007805,2024-02-27 12:05:00,2024-02-27 12:11:00,1.3215241,4.6251313,0.0,7805
VIN0007806,2024-02-27 12:11:00,2024-02-27 12:17:00,1.4392384,4.6515887,0.0,7806
VIN0007807,2024-02-27 12:17:00,2024-02-27 12:22:00,1.3491514,4.0376729,0.0,7807
VIN0007808,2024-02-27 12:22:00,2024-02-27 12:28:00,1.2110287,4.7734528,0.0,7808
VIN0007809,2024-02-27 12:28:00,2024-02-27 12:30:00,1.2574921,0.0,0.0,7809
VIN0007810,2024-02-27 12:30:00,2024-02-27 12:31:00,1.2983343,0.0,0.0,7810
VIN0007811,2024-02-27 12:31:00,2024-02-27 12:32:00,0.9568443,0.0,0.0,7811
VIN0007812,2024-02-27 12:32:00,2024-02-27 12:36:00,1.2087178,3.3246394,0.0,7812
VIN0007813,2024-02-27 12:36:00,2024-02-27 12:38:00,1.2362458,0.0,0.0,7813
VIN0007814,2024-02-27 12:38:00,2024-02-27 12:42:00,1.327934,2.7280322,0.0,7814
VIN0007815,2024-02-27 12:42:00,2024-02-27 12:46:00,1.6999552,2.9575753,0.0,7815
VIN0007816,2024-02-27 12:46:00,2024-02-27 12:51:00,1.5115387,3.6115604,0.0,7816
VIN0007817,2024-02-27 12:51:00,2024-02-27 12:57:00,1.5830972,4.4897033,0.0,7817
VIN0007818,2024-02-27 12:57:00,2024-02-27 13:03:00,1.4066957,4.0162546,0.0,7818
VIN0007820,2024-02-27 13:03:00,2024-02-27 13:09:00,1.4543224,4.386727,0.0,7819
VIN0007821,2024-02-27 13:09:00,2024-02-27 13:10:00,1.1607435,0.0,0.0,7820
VIN0007822,2024-02-27 13:10:00,2024-02-27 13:15:00,1.3504422,3.3761832,0.0,7821
VIN0007823,2024-02-27 13:15:00,2024-02-27 13:16:00,1.5688135,0.0,0.0,7822
VIN0007824,2024-02-27 13:16:00,2024-02-27 13:18:00,1.3555169,0.0,0.0,7823
VIN0007825,2024-02-27 13:18:00,2024-02-27 13:22:00,1.3717502,3.5444024,0.0,7824
VIN0007819,2024-02-27 13:22:00,2024-02-27 13:28:00,1.3439354,4.1160266,0.0,7825
VIN0007826,2024-02-27 13:28:00,2024-02-27 13:32:00,1.4465305,3.0315013,0.0,7826
VIN0007827,2024-02-27 13:32:00,2024-02-27 13:38:00,1.5919402,3.928915,0.0,7827
VIN0007828,2024-02-27 13:38:00,2024-02-27 13:45:00,1.6654243,5.5681042,0.0,7828
VIN0007829,2024-02-27 13:45:00,2024-02-27 13:51:00,1.1338568,4.6112993,0.0,7829
VIN0007830,2024-02-27 13:51:00,2024-02-27 13:57:00,1.0545017,4.9725667,0.0,7830
VIN0007831,2024-02-27 13:57:00,2024-02-27 14:03:00,1.450342,4.9169963,0.0,7831
VIN0007832,2024-02-27 14:03:00,2024-02-27 14:09:00,1.6262434,4.192565,0.0,7832
VIN0007833,2024-02-27 14:09:00,2024-02-27 14:11:00,1.4723478,0.0,0.0,7833
VIN0007834,2024-02-27 14:11:00,2024-02-27 14:17:00,1.3239847,5.2406546,0.0,7834
VIN0007835,2024-02-27 14:17:00,2024-02-27 14:21:00,1.2997891,2.0608438,0.0,7835
VIN0007836,2024-02-27 14:21:00,2024-02-27 14:26:00,1.487342,3.8121331,0.0,7836
VIN0007837,2024-02-27 14:26:00,2024-02-27 14:32:00,1.2883184,4.6205881,0.0,7837
VIN0007839,2024-02-27 14:32:00,2024-02-27 14:38:00,1.1322804,4.7027894,0.0,7838
VIN0007838,2024-02-27 14:38:00,2024-02-27 14:43:00,1.2533185,3.8858219,0.0,7839
VIN0007840,2024-02-27 14:43:00,2024-02-27 14:48:00,1.619771,3.3174811,0.0,7840
VIN0007841,2024-02-27 14:48:00,2024-02-27 15:04:00,1.5740884,3.7288607,10.6651739,7841
VIN0007842,2024-02-27 15:04:00,2024-02-27 15:09:00,1.2865264,3.6365238,0.0,7842
VIN0007843,2024-02-27 15:09:00,2024-02-27 15:16:00,1.6586369,5.5348388,0.0,7843
VIN0007844,2024-02-27 15:16:00,2024-02-27 15:17:00,1.39626,0.0,0.0,7844
VIN0007845,2024-02-27 15:17:00,2024-02-27 15:23:00,1.5896457,4.3540703,0.0,7845
VIN0007846,2024-02-27 15:23:00,2024-02-27 15:27:00,1.3383855,3.0794443,0.0,7846
VIN0007847,2024-02-27 15:27:00,2024-02-27 15:33:00,1.5111841,4.2274035,0.0,7847
VIN0007848,2024-02-27 15:33:00,2024-02-27 15:39:00,1.2331632,4.1143031,0.0,7848
VIN0007849,2024-02-27 15:39:00,2024-02-27 15:44:00,1.7016638,3.8358264,0.0,7849
VIN0007850,2024-02-27 15:44:00,2024-02-27 15:50:00,1.5126421,4.3798438,0.0,7850
VIN0007851,2024-02-27 15:50:00,2024-02-27 15:53:00,1.4273285,1.9552835,0.0,7851
VIN0007852,2024-02-27 15:53:00,2024-02-27 15:59:00,1.4109464,4.6732345,0.0,7852
VIN0007853,2024-02-27 15:59:00,2024-02-27 16:05:00,1.6045315,4.1942844,0.0,7853
VIN0007854,2024-02-27 16:05:00,2024-02-27 16:10:00,1.6405308,3.3137902,0.0,7854
VIN0007855,2024-02-27 16:10:00,2024-02-27 16:16:00,1.1637606,4.4852312,0.0,7855
VIN0007856,2024-02-27 16:16:00,2024-02-27 16:17:00,1.0642324,0.0,0.0,7856
VIN0007857,2024-02-27 16:17:00,2024-02-27 16:24:00,1.3496149,5.7506603,0.0,7857
VIN0007858,2024-02-27 16:24:00,2024-02-27 16:29:00,1.200655,3.9107238,0.0,7858
VIN0007859,2024-02-27 16:29:00,2024-02-27 16:35:00,1.8515216,4.0880857,0.0,7859
VIN0007860,2024-02-27 16:35:00,2024-02-27 16:37:00,1.5501634,0.0,0.0,7860
VIN0007861,2024-02-27 16:37:00,2024-02-27 16:43:00,1.384348,5.4104122,0.0,7861
VIN0007862,2024-02-27 16:43:00,2024-02-27 16:48:00,1.20694,3.1596629,0.0,7862
VIN0007863,2024-02-27 16:48:00,2024-02-27 16:55:00,1.5559721,5.9863038,0.0,7863
VIN0007864,2024-02-27 16:55:00,2024-02-27 16:57:00,1.5811641,0.0,0.0,7864
VIN0007865,2024-02-27 16:57:00,2024-02-27 17:03:00,1.2770055,4.7738195,0.0,7865
VIN0007867,2024-02-27 17:03:00,2024-02-27 17:08:00,1.4127892,3.4898543,0.0,7866
VIN0007868,2024-02-27 17:08:00,2024-02-27 17:12:00,1.7134099,2.1093813,0.0,7867
VIN0007869,2024-02-27 17:12:00,2024-02-27 17:17:00,1.4547215,4.1064658,0.0,7868
VIN0007870,2024-02-27 17:17:00,2024-02-27 17:24:00,1.9778666,4.9844003,0.0,7869
VIN0007871,2024-02-27 17:24:00,2024-02-27 17:30:00,1.4416988,4.445708,0.0,7870
VIN0007872,2024-02-27 17:30:00,2024-02-27 17:35:00,1.550507,3.5205722,0.0,7871
VIN0007873,2024-02-27 17:35:00,2024-02-27 17:40:00,1.4460598,3.6293359,0.0,7872
VIN0007866,2024-02-27 17:40:00,2024-02-27 17:45:00,1.2155246,3.5436513,0.0,7873
VIN0007874,2024-02-27 17:45:00,2024-02-27 17:51:00,1.3680177,4.584118,0.0,7874
VIN0007875,2024-02-27 17:51:00,2024-02-27 17:56:00,1.0618285,4.3527262,0.0,7875
VIN0007876,2024-02-27 17:56:00,2024-02-27 18:02:00,1.5947452,3.6974657,0.0,7876
VIN0007877,2024-02-27 18:02:00,2024-02-27 18:41:00,1.3916102,5.9736856,32.2300134,7877
VIN0007878,2024-02-27 18:41:00,2024-02-27 18:48:00,1.7586649,5.2645188,0.0,7878
VIN0007879,2024-02-27 18:48:00,2024-02-27 18:54:00,1.5205606,3.7451523,0.0,7879
VIN0007880,2024-02-27 18:54:00,2024-02-27 18:59:00,1.5210883,3.5979923,0.0,7880
VIN0007881,2024-02-27 18:59:00,2024-02-27 19:00:00,1.7665578,0.0,0.0,7881
VIN0007882,2024-02-27 19:00:00,2024-02-27 19:06:00,1.2814191,4.0864033,0.0,7882
VIN0007883,2024-02-27 19:06:00,2024-02-27 19:11:00,1.219515,3.5489108,0.0,7883
VIN0007884,2024-02-27 19:11:00,2024-02-27 19:15:00,1.3849437,2.6653566,0.0,7884
VIN0007885,2024-02-27 19:15:00,2024-02-27 19:20:00,1.39719,3.707968,0.0,7885
VIN0007886,2024-02-27 19:20:00,2024-02-27 19:21:00,1.58951,0.0,0.0,7886
VIN0007887,2024-02-27 19:21:00,2024-02-27 19:23:00,1.3549046,0.0,0.0,7887
VIN0007888,2024-02-27 19:23:00,2024-02-27 19:29:00,1.0714136,4.9090245,0.0,7888
VIN0007889,2024-02-27 19:29:00,2024-02-27 19:33:00,1.6684852,3.0494666,0.0,7889
VIN0007890,2024-02-27 19:33:00,2024-02-27 20:04:00,1.1585938,5.0367661,24.2821952,7890
VIN0007891,2024-02-27 20:04:00,2024-02-27 20:10:00,1.609271,4.190492,0.0,7891
VIN0007892,2024-02-27 20:10:00,2024-02-27 20:17:00,1.2096802,5.9812403,0.0,7892
VIN0007893,2024-02-27 20:17:00,2024-02-27 20:22:00,1.3926585,3.6137334,0.0,7893
VIN0007894,2024-02-27 20:22:00,2024-02-27 20:28:00,1.5038743,4.3466912,0.0,7894
VIN0007895,2024-02-27 20:28:00,2024-02-27 20:34:00,1.5032938,5.2772886,0.0,7895
VIN0007896,2024-02-27 20:34:00,2024-02-27 20:40:00,1.7766026,3.4772437,0.0,7896
VIN0007897,2024-02-27 20:40:00,2024-02-27 20:46:00,1.2613072,5.3688687,0.0,7897
VIN0007898,2024-02-27 20:46:00,2024-02-27 20:54:00,1.7070811,5.609205,0.0,7898
VIN0007899,2024-02-27 20:54:00,2024-02-27 21:00:00,1.7034303,4.1152574,0.0,7899
VIN0007900,2024-02-27 21:00:00,2024-02-27 21:07:00,1.9704859,5.2737898,0.0,7900
VIN0007901,2024-02-27 21:07:00,2024-02-27 21:08:00,1.2943793,0.0,0.0,7901
VIN0007902,2024-02-27 21:08:00,2024-02-27 21:13:00,1.5217927,3.2455954,0.0,7902
VIN0007903,2024-02-27 21:13:00,2024-02-27 21:14:00,1.16503,0.0,0.0,7903
VIN0007904,2024-02-27 21:14:00,2024-02-27 21:20:00,1.4819366,4.9758747,0.0,7904
VIN0007905,2024-02-27 21:20:00,2024-02-27 21:27:00,1.7755003,4.5979421,0.0,7905
VIN0007906,2024-02-27 21:27:00,2024-02-27 21:34:00,1.7351835,5.3914281,0.0,7906
VIN0007907,2024-02-27 21:34:00,2024-02-27 21:39:00,1.2650331,3.3340536,0.0,7907
VIN0007908,2024-02-27 21:39:00,2024-02-27 21:44:00,1.5602865,3.7875919,0.0,7908
VIN0007909,2024-02-27 21:44:00,2024-02-27 21:49:00,1.3069762,3.8718995,0.0,7909
VIN0007910,2024-02-27 21:49:00,2024-02-27 21:56:00,1.2956415,5.1483807,0.0,7910
VIN0007911,2024-02-28 06:23:00,2024-02-28 06:29:00,1.0587077,4.7994344,0.0,7911
VIN0007912,2024-02-28 06:30:00,2024-02-28 06:35:00,1.5577591,3.1255797,0.0,7912
VIN0007913,2024-02-28 06:44:00,2024-02-28 06:50:00,1.8372563,3.3855894,0.0,7913
VIN0007914,2024-02-28 06:50:00,2024-02-28 06:57:00,1.4448609,5.5581083,0.0,7914
VIN0007915,2024-02-28 07:04:00,2024-02-28 07:10:00,1.3704832,4.0016837,0.0,7915
VIN0007916,2024-02-28 07:10:00,2024-02-28 07:14:00,1.3358776,3.1798699,0.0,7916
VIN0007917,2024-02-28 07:14:00,2024-02-28 07:19:00,1.320998,3.4561061,0.0,7917
VIN0007918,2024-02-28 07:19:00,2024-02-28 07:25:00,1.8570468,4.577538,0.0,7918
VIN0007919,2024-02-28 07:25:00,2024-02-28 07:30:00,1.3979536,3.4318262,0.0,7919
VIN0007920,2024-02-28 07:30:00,2024-02-28 07:36:00,1.4115263,4.8761818,0.0,7920
VIN0007921,2024-02-28 07:36:00,2024-02-28 07:38:00,1.1498695,0.0,0.0,7921
VIN0007923,2024-02-28 07:38:00,2024-02-28 07:39:00,1.3728688,0.0,0.0,7922
VIN0007924,2024-02-28 07:39:00,2024-02-28 07:45:00,1.4494793,4.3982502,0.0,7923
VIN0007925,2024-02-28 07:45:00,2024-02-28 07:50:00,1.5653703,3.4271503,0.0,7924
VIN0007926,2024-02-28 07:50:00,2024-02-28 07:55:00,1.5452055,3.5020885,0.0,7925
VIN0007927,2024-02-28 07:55:00,2024-02-28 08:01:00,1.5107674,4.7448279,0.0,7926
VIN0007928,2024-02-28 08:01:00,2024-02-28 08:07:00,1.4551004,4.301318,0.0,7927
VIN0007929,2024-02-28 08:07:00,2024-02-28 08:13:00,1.4827165,4.3887537,0.0,7928
VIN0007931,2024-02-28 08:13:00,2024-02-28 08:18:00,1.385174,3.7815506,0.0,7929
VIN0007932,2024-02-28 08:18:00,2024-02-28 08:23:00,1.4925089,3.2293456,0.0,7930
VIN0007933,2024-02-28 08:23:00,2024-02-28 08:28:00,1.2075815,4.2998546,0.0,7931
VIN0007934,2024-02-28 08:28:00,2024-02-28 08:32:00,1.0186842,2.8243138,0.0,7932
VIN0007935,2024-02-28 08:32:00,2024-02-28 08:38:00,1.2642016,4.7810721,0.0,7933
VIN0007922,2024-02-28 08:38:00,2024-02-28 08:44:00,1.2299602,4.3738879,0.0,7934
VIN0007936,2024-02-28 08:44:00,2024-02-28 08:50:00,1.5496242,4.7117145,0.0,7935
VIN0007930,2024-02-28 08:50:00,2024-02-28 08:55:00,1.6123995,3.5644321,0.0,7936
VIN0007937,2024-02-28 08:55:00,2024-02-28 08:57:00,1.5756584,0.0,0.0,7937
VIN0007938,2024-02-28 08:57:00,2024-02-28 09:01:00,1.1659741,3.035601,0.0,7938
VIN0007939,2024-02-28 09:01:00,2024-02-28 09:02:00,1.0816096,0.0,0.0,7939
VIN0007940,2024-02-28 09:02:00,2024-02-28 09:08:00,1.7499945,4.1769352,0.0,7940
VIN0007941,2024-02-28 09:08:00,2024-02-28 09:14:00,1.1808354,4.5358445,0.0,7941
VIN0007942,2024-02-28 09:14:00,2024-02-28 09:21:00,1.6213303,5.6830541,0.0,7942
VIN0007943,2024-02-28 09:21:00,2024-02-28 09:26:00,1.6190858,3.9382138,0.0,7943
VIN0007944,2024-02-28 09:26:00,2024-02-28 09:30:00,1.4140813,2.5773072,0.0,7944
VIN0007945,2024-02-28 09:30:00,2024-02-28 09:36:00,1.403839,3.8632839,0.0,7945
VIN0007946,2024-02-28 09:36:00,2024-02-28 09:40:00,1.1068713,3.4475644,0.0,7946
VIN0007947,2024-02-28 09:40:00,2024-02-28 09:44:00,1.086724,2.7106049,0.0,7947
VIN0007948,2024-02-28 09:44:00,2024-02-28 09:49:00,1.1045981,3.8274842,0.0,7948
VIN0007949,2024-02-28 09:49:00,2024-02-28 09:55:00,1.4091573,4.7769036,0.0,7949
VIN0007950,2024-02-28 09:55:00,2024-02-28 10:01:00,1.3177753,4.1888777,0.0,7950
VIN0007951,2024-02-28 10:01:00,2024-02-28 10:08:00,1.5903115,5.3047689,0.0,7951
VIN0007952,2024-02-28 10:08:00,2024-02-28 10:12:00,1.4187895,2.9258554,0.0,7952
VIN0007953,2024-02-28 10:12:00,2024-02-28 10:16:00,1.0466315,3.2379403,0.0,7953
VIN0007954,2024-02-28 10:16:00,2024-02-28 10:23:00,1.2384049,5.3158722,0.0,7954
VIN0007956,2024-02-28 10:23:00,2024-02-28 10:28:00,1.3299895,3.4360618,0.0,7955
VIN0007957,2024-02-28 10:28:00,2024-02-28 10:34:00,1.6343384,4.5090186,0.0,7956
VIN0007958,2024-02-28 10:34:00,2024-02-28 10:39:00,1.3139253,3.9364152,0.0,7957
VIN0007960,2024-02-28 10:39:00,2024-02-28 10:44:00,1.1750192,3.9975538,0.0,7958
VIN0007955,2024-02-28 10:44:00,2024-02-28 10:49:00,1.3795911,4.0313365,0.0,7959
VIN0007961,2024-02-28 10:49:00,2024-02-28 10:55:00,1.4176017,4.4813341,0.0,7960
VIN0007962,2024-02-28 10:55:00,2024-02-28 11:01:00,1.21172,4.40871,0.0,7961
VIN0007959,2024-02-28 11:01:00,2024-02-28 11:02:00,1.2613072,0.0,0.0,7962
VIN0007963,2024-02-28 11:02:00,2024-02-28 11:09:00,1.4446953,4.8302249,0.0,7963
VIN0007964,2024-02-28 11:09:00,2024-02-28 11:14:00,1.5230129,4.0687817,0.0,7964
VIN0007965,2024-02-28 11:14:00,2024-02-28 11:22:00,1.2216087,6.2178589,0.0,7965
VIN0007966,2024-02-28 11:22:00,2024-02-28 11:28:00,1.1842715,5.073656,0.0,7966
VIN0007967,2024-02-28 11:28:00,2024-02-28 11:35:00,1.4707531,5.8166526,0.0,7967
VIN0007968,2024-02-28 11:35:00,2024-02-28 11:41:00,1.1473373,4.3706587,0.0,7968
VIN0007969,2024-02-28 11:41:00,2024-02-28 11:45:00,1.5040141,3.1100522,0.0,7969
VIN0007970,2024-02-28 11:45:00,2024-02-28 11:51:00,1.010693,4.5517645,0.0,7970
VIN0007971,2024-02-28 11:51:00,2024-02-28 11:56:00,1.3640853,4.1241207,0.0,7971
VIN0007972,2024-02-28 11:56:00,2024-02-28 12:01:00,1.3302653,3.3405417,0.0,7972
VIN0007973,2024-02-28 12:01:00,2024-02-28 12:07:00,1.5938091,4.070214,0.0,7973
VIN0007974,2024-02-28 12:07:00,2024-02-28 12:08:00,1.536903,0.0,0.0,7974
VIN0007975,2024-02-28 12:08:00,2024-02-28 12:14:00,1.4701975,4.3228675,0.0,7975
VIN0007976,2024-02-28 12:14:00,2024-02-28 12:19:00,1.3473327,3.440783,0.0,7976
VIN0007977,2024-02-28 12:19:00,2024-02-28 12:25:00,1.3002259,5.2886136,0.0,7977
VIN0007978,2024-02-28 12:25:00,2024-02-28 12:29:00,1.0977864,2.9239001,0.0,7978
VIN0007979,2024-02-28 12:29:00,2024-02-28 12:34:00,1.3412285,3.3464707,0.0,7979
VIN0007980,2024-02-28 12:34:00,2024-02-28 12:39:00,1.401908,3.5796879,0.0,7980
VIN0007981,2024-02-28 12:39:00,2024-02-28 12:46:00,1.3137908,5.2849213,0.0,7981
VIN0007982,2024-02-28 12:46:00,2024-02-28 12:49:00,1.0069206,2.7075471,0.0,7982
VIN0007983,2024-02-28 12:49:00,2024-02-28 12:55:00,1.4730628,4.5223218,0.0,7983
VIN0007984,2024-02-28 12:55:00,2024-02-28 12:59:00,1.6248319,2.3157288,0.0,7984
VIN0007985,2024-02-28 12:59:00,2024-02-28 13:05:00,1.3883523,4.330297,0.0,7985
VIN0007986,2024-02-28 13:05:00,2024-02-28 13:11:00,1.7467225,4.4021584,0.0,7986
VIN0007987,2024-02-28 13:11:00,2024-02-28 13:18:00,1.7563624,4.6524979,0.0,7987
